GQ903353.1			GQ903353.1.1507_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeuncultureduncultured_bacterium	uncultured_bacterium	ODP_Hole_896A_basalt_crust_formation_fluid.0.00203299
KY468614.1	#eb1f59	Hydrotermal vent	KY468614.1.1-1504_Uncultured_Thiogranum_sp._clone_TVG10c02_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Thiogranum_sp.	Southern_Mid-Atlantic_Ridge_inactive_chimney_outer_side.0.00067504
KY468622.1	#eb1f59	Hydrotermal vent	KY468622.1.1-1504_Uncultured_Thiogranum_sp._clone_TVG10c13_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Thiogranum_sp.	Southern_Mid-Atlantic_Ridge_inactive_chimney_outer_side.0.00426168
KM823677.1	#50c0cf.#b3b1b0	Freshwater.Freshwater sediments	KM823677.1.1532_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThiohalomonasuncultured_bacterium	uncultured_bacterium	river_sediment.0.00078013
KM823677.1	#50c0cf.#b3b1b0	Freshwater.Freshwater sediments	KM823677.1.1-1532_Uncultured_bacterium_clone_J308-13_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	river_sediment.0.00175247
EU735689.1	#f2faad.#c46935	Oil spill.Soil	EU735689.1.1-1504_Uncultured_bacterium_clone_SN133_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	pristine_soil_in_Jidong_Oilfield.0.00186366
KM823714.1	#50c0cf.#b3b1b0	Freshwater.Freshwater sediments	KM823714.1.1-1532_Uncultured_bacterium_clone_J308-50_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	river_sediment.0.01778767
NR_043974.1			NR_043974.1.1-1482_Thiohalomonas_nitratireducens_strain_HRhD_3sp_16S_ribosomal_RNA_partial_sequence	Thiohalomonas_nitratireducens	type_strain_of_Thiohalomonas_nitratireducens.0.01170106
KJ817600.1			KJ817600.1.1503_BacteriaProteobacteriaGammaproteobacteriaB108uncultured_bacterium.0.03869179
KC009942.1			KC009942.1.1-1423_Uncultured_gamma_proteobacterium_clone_5_95_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Gammaproteobacteria_bacterium	shallow_fluidized_muds_off_the_French_Guiana_coast.0.03201077
KC009928.1			KC009928.1.1517_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThiohalomonasuncultured_gamma_proteobacterium	uncultured_Gammaproteobacteria_bacterium	shallow_fluidized_muds_off_the_French_Guiana_coast.0.00064158
KC009928.1			KC009928.1.1-1501_Uncultured_gamma_proteobacterium_clone_3_78_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Gammaproteobacteria_bacterium	shallow_fluidized_muds_off_the_French_Guiana_coast.0.00471509
JN685448.1	#f2faad	Oil spill	JN685448.1.1-1528_Uncultured_bacterium_clone_NK-L2_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	production_water_sample_from_oil_well.0.01297681
KY111718.1			KY111718.1.1-1502_Uncultured_bacterium_clone_Ssalt-3_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	salt-tolreant_perchlorae-degrading_enrichment_culture.0.00000024
NR_122087.1			NR_122087.1.43-1386_Thioalbus_denitrificans_strain_Su4_16S_ribosomal_RNA_partial_sequence	Thioalbus_denitrificans	type_strain_of_Thioalbus_denitrificans.0.00000000
AB597529.1			AB597529.1.5-1536_Uncultured_gamma_proteobacterium_gene_for_16S_rRNA_partial_sequence_clone._A07	uncultured_Gammaproteobacteria_bacterium.0.00000024
EU617748.1			EU617748.1.1-1507_Uncultured_bacterium_clone_D13S-78_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Yellow_Sea_sediment.0.00336358
EU652574.1			EU652574.1.1-1509_Uncultured_bacterium_clone_C8S-77_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Yellow_Sea_sediment.0.00240423
EU652573.1			EU652573.1.1518_BacteriaProteobacteriaGammaproteobacteriaSS1B0964uncultured_bacterium.0.00190539
JQ287325.1			JQ287325.1.1-1501_Uncultured_bacterium_clone_7M24_049_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00205932
JQ287322.1			JQ287322.1.1-1501_Uncultured_bacterium_clone_7M24_046_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00135484
JQ287229.1			JQ287229.1.1-1501_Uncultured_bacterium_clone_3M33_013_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00475241
JQ287306.1			JQ287306.1.1-1501_Uncultured_bacterium_clone_7M24_026_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00203296
JQ286993.1			JQ286993.1.1-1494_Uncultured_bacterium_clone_9M32_020_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00068031
JQ287344.1			JQ287344.1.1-1501_Uncultured_bacterium_clone_7M24_076_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00000024
JQ287342.1			JQ287342.1.1-1500_Uncultured_bacterium_clone_7M24_073_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00135629
JQ287323.1			JQ287323.1.1-1501_Uncultured_bacterium_clone_7M24_047_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00067756
JQ287307.1			JQ287307.1.1-1501_Uncultured_bacterium_clone_7M24_027_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00069147
JQ287295.1			JQ287295.1.1-1500_Uncultured_bacterium_clone_7M24_013_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00135600
JQ287319.1			JQ287319.1.1-1501_Uncultured_bacterium_clone_7M24_043_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00135521
JQ286984.1			JQ286984.1.1-1501_Uncultured_bacterium_clone_9M32_010_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00203425
JQ287302.1			JQ287302.1.1-1501_Uncultured_bacterium_clone_7M24_022_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00135488
JQ287350.1			JQ287350.1.1-1500_Uncultured_bacterium_clone_7M24_082_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00135596
JQ286991.1			JQ286991.1.1-1501_Uncultured_bacterium_clone_9M32_017_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	East_Pacific_Rise.0.00068444
KC683286.1			KC683286.1.1535_BacteriaProteobacteriaGammaproteobacteriaCCM19auncultured_bacterium.0.01409786
JN868915.1			JN868915.1.1530_BacteriaProteobacteriaGammaproteobacteriaCCM19auncultured_bacterium.0.01617025
JX898107.1			JX898107.1.2-1530 Uncultured bacterium clone 62.93 16S ribosomal RNA gene partial sequence	uncultured bacterium	series of continously fed aerated tank reactors system (tank 2tank6) treating cow manure slurry
FJ152706.1			FJ152706.1.1496_BacteriaProteobacteriaGammaproteobacteriaAcidithiobacillalesAcidithiobacillaceaeTX1A55uncultured_bacterium.0.00481185
FJ152572.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ152572.1.1491_BacteriaProteobacteriaGammaproteobacteriaAcidithiobacillalesAcidithiobacillaceaeTX1A55uncultured_bacterium	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00149498
KP174538.1			KP174538.1.1496_BacteriaProteobacteriaGammaproteobacteriaB108bacterium_37_YCZSSLKJ1723.0.04019297
KC620934.1			KC620934.1.1-1528_Uncultured_bacterium_clone_AMD-J36_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	Tongling_AMD_samples.0.05293519
HM438447.1			HM438447.1.1484_BacteriaProteobacteriaGammaproteobacteriaBeggiatoalesBeggiatoaceaeuncultureduncultured_Alkalilimnicola_sp..0.00110050
HM438446.1	#f2faad.#c46935	Oil spill.Soil	HM438446.1.43-1489_Uncultured_Alkalilimnicola_sp._clone_T501F08_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Alkalilimnicola_sp.	soil_contaminated_with_anthracene.0.00000000
HM438446.1	#f2faad.#c46935	Oil spill.Soil	HM438446.1.1-30_Uncultured_Alkalilimnicola_sp._clone_T501F08_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Alkalilimnicola_sp.	soil_contaminated_with_anthracene.0.00000024
KX239069.1	#f2faad.#c46935	Oil spill.Soil	KX239069.1.1-1503_Uncultured_bacterium_clone_33a_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	soil.0.02855677
JF706683.1			JF706683.1.1502_BacteriaProteobacteriaGammaproteobacteriaMethylococcalesMethylococcaceaeuncultureduncultured_gamma_proteobacterium.0.00000000
JF706683.1	#f2faad.#c46935	Oil spill.Soil	JF706683.1.1-1502_Uncultured_gamma_proteobacterium_clone_w3-11_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Gammaproteobacteria_bacterium	Atacama_Desert_soil.0.00000000
FJ152889.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ152889.1.1-1495_Uncultured_bacterium_clone_TX4CB_20_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.03901722
NR_117125.1			NR_117125.1.3-1536_Thioalkalivibrio_versutus_AL_2_strain_DSM_13738_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_versutus_AL_2	type_strain_of_Thioalkalivibrio_versutus.0.00000000
NR_117125.1			NR_117125.1.3-1535_Thioalkalivibrio_versutus_AL_2_strain_DSM_13738_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_versutus_AL_2	type_strain_of_Thioalkalivibrio_versutus.0.00000024
CP011367.1	#d97deb.#50c0cf	Soda lake.Freshwater	CP011367.1.2569082-2570616_Thioalkalivibrio_versutus_strain_D301_complete_genome	Thioalkalivibrio_versutus	slush_of_soda_lake	CP011367.1.2969362.0.00099740
NR_024990.1			NR_024990.1.1-1428_Thioalkalivibrio_versutus_strain_AL2_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_versutus	type_strain_of_Thioalkalivibrio_versutus.0.01433384
ARID01000028.1			ARID01000028.131016.132535_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_sp._ALJ16.0.00406287
ARQK01000032.1			ARQK01000032.31812.33331_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_thiocyanoxidans_ARh2.0.00000024
MN461569.1			MN461569.1.1-1522_Thioalkalivibrio_thiocyanoxidans_strain_DSM_13532_type_16S_ribosomal_RNA_gene_partial_sequence	Thioalkalivibrio_thiocyanoxidans.0.00342102
CP001905.1			CP001905.1.423228-424762_Thioalkalivibrio_sp._K90mix_complete_genome	Thioalkalivibrio_sp._K90mix	CP001905.1.2744801.0.00000024
CP001905.1			CP001905.423231.424758_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_sp._K90mix.0.00339925
ARIZ01000024.1			ARIZ01000024.36012.37531_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_sp._ALJ24.0.01127038
GQ848209.1			GQ848209.1.1519_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibriouncultured_gamma_proteobacterium.0.00518704
GU083686.1			GU083686.1.1553_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibriouncultured_bacterium.0.01002778
NR_025014.1			NR_025014.1.70-1458_Thioalkalivibrio_paradoxus_ARh_1_strain_ARh1_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_paradoxus_ARh_1	type_strain_of_Thioalkalivibrio_paradoxus.0.00957689
CP007029.1			CP007029.530030.531571_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_paradoxus_ARh_1.0.00272106
CP007029.1			CP007029.530030.531571_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_paradoxus_ARh_1	type_strain_of_Thioalkalivibrio_paradoxus	CP007029.1_3756730.0.00000000
CP003989.1			CP003989.3560016.3561618_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThioalkalivibrioThioalkalivibrio_nitratireducens_DSM_14787.0.00000024
CP003989.1			CP003989.2.3560125-3561661_Thioalkalivibrio_nitratireducens_DSM_14787_chromosome_complete_genome	Thioalkalivibrio_nitratireducens_DSM_14787	type_strain_of_Thioalkalivibrio_nitratireducens	CP003989.2_4002351.0.00000000
NR_102486.1			NR_102486.1.1-1532_Thioalkalivibrio_nitratireducens_DSM_14787_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_nitratireducens_DSM_14787	type_strain_of_Thioalkalivibrio_nitratireducens.0.00000000
NR_028745.1			NR_028745.1.1-1457_Thioalkalivibrio_denitrificans_strain_ALJD_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_denitrificans	type_strain_of_Thioalkalivibrio_denitrificans.0.00145094
NR_028745.1			NR_028745.1.1-1463_Thioalkalivibrio_denitrificans_strain_ALJD_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_denitrificans	type_strain_of_Thioalkalivibrio_denitrificans.0.00000024
NR_042862.1			NR_042862.1.52-1442_Thioalkalivibrio_thiocyanodenitrificans_ARhD_1_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_thiocyanodenitrificans_ARhD_1.0.00749006
KP681552.1			KP681552.1.1495_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeunculturedThioalkalivibrio_sp._BB57	Thioalkalivibrio_sp._BB57.0.00405406
LR214449.1	#b87272	Activated sludge	LR214449.1.1-1496_Thioalkalivibrio_sulfidophilus_partial_16S_rRNA_gene_isolate_B1_clone_2	Thioalkalivibrio_sulfidiphilus	biodesulfurization_sludge.0.00118929
CP001339.1			CP001339.1.2548246-2549778_Thioalkalivibrio_sulfidiphilus_HL-EbGr7_chromosome_complete_genome	Thioalkalivibrio_sulfidiphilus_HL-EbGr7	CP001339.1.3464555.0.00000000
NR_074692.1			NR_074692.1.1-1526_Thioalkalivibrio_sulfidiphilus_strain_HL-EbGR7_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_sulfidiphilus.0.00000000
CP001339.1			CP001339.1.2548245-2549778_Thioalkalivibrio_sulfidiphilus_HL-EbGr7_chromosome_complete_genome	Thioalkalivibrio_sulfidiphilus_HL-EbGr7	CP001339.1_3464555.0.00000000
NR_116426.1			NR_116426.1.34-1380_Thioalkalivibrio_sulfidiphilus_strain_HL-EbGR7_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_sulfidiphilus	full-scale_Thiopaq_bioreactor.0.00151051
NR_116426.1			NR_116426.1.37-1389_Thioalkalivibrio_sulfidiphilus_strain_HL-EbGR7_16S_ribosomal_RNA_partial_sequence	Thioalkalivibrio_sulfidiphilus	full-scale_Thiopaq_bioreactor.0.00075182
AGFD01000020.1			AGFD01000020.25655.27178_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThiorhodospiraThiorhodospira_sibirica_ATCC_700588.0.00785101
EU908045.1			EU908045.1.1511_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeThiorhodospiraThiorhodospira_sp._SLG	Thiorhodospira_sp._SLG.0.00657909
JN685453.1			JN685453.1.1528_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeuncultureduncultured_bacterium.0.02375910
NR_125567.1			NR_125567.1.1-1528_Ectothiorhodospira_mobilis_strain_DSM_237_16S_ribosomal_RNA_partial_sequence	Ectothiorhodospira_mobilis	type_strain_of_Ectothiorhodospira_mobilis.0.00276451
HG970163.1			HG970163.1.1-1518_Ectothiorhodospira_mobilis_partial_16S_rRNA_gene_type_strain_DSM_4180T	Ectothiorhodospira_mobilis	type_strain_of_Ectothiorhodospira_marismortui.0.00775714
NR_042831.1			NR_042831.1.52-1445_Ectothiorhodosinus_mongolicus_strain_M9_16S_ribosomal_RNA_partial_sequence	Ectothiorhodosinus_mongolicus	type_strain_of_Ectothiorhodosinus_mongolicus.0.02289838
NR_108987.1			NR_108987.1.1-1471_Ectothiorhodospira_magna_strain_B7-7_16S_ribosomal_RNA_partial_sequence	Ectothiorhodospira_magna	type_strain_of_Ectothiorhodospira_magna.0.00461900
OQ618217.1	#50c0cf	Freshwater	OQ618217.1.6-1536_Ectothiorhodospira_sp._strain_A-7R_16S_ribosomal_RNA_gene_partial_sequence	Ectothiorhodospira_lacustris	lake.0.01233131
HQ397387.1			HQ397387.1.1479_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeHalofilumuncultured_gamma_proteobacterium.0.00529635
KJ644012.1			KJ644012.1.1500_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesEctothiorhodospiraceaeHalofilumuncultured_bacterium	uncultured_bacterium	Heijing_Saline_Mine.0.01537948
JQ801018.1	#f2faad.#c46935	Oil spill.Soil	JQ801018.1.1-1503_Uncultured_bacterium_clone_BJGMM-3s-321_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	soil.0.00000024
NR_156854.1	#ccc8a1	Saltern	NR_156854.1.1-1463_Halofilum_ochraceum_strain_XJ16_16S_ribosomal_RNA_partial_sequence	Halofilum_ochraceum	marine_solar_saltern	type_strain_of_Halofilum_ochraceum.0.00302629
HQ397440.1	#f2faad.#c46935	Oil spill.Soil	HQ397440.1.1-1492_Uncultured_bacterium_clone_HSS148_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	saline_soil_from_Gujarat_coast.0.02631850
NR_178345.1			NR_178345.1.1-1460_Acidihalobacter_aeolianus_strain_V6_16S_ribosomal_RNA_partial_sequence	Acidihalobacter_aeolianus	type_strain_of_Acidihalobacter_aeolianus.0.00000024
CP017448.1			CP017448.1.2666555-2668087_Acidihalobacter_prosperus_strain_V6_sequence	Acidihalobacter_aeolianus	Acidic_salty_water	type_strain_of_Acidihalobacter_aeolianus	CP017448.1.3363635.0.00000000
NR_178345.1			NR_178345.1.1-1459_Acidihalobacter_aeolianus_strain_V6_16S_ribosomal_RNA_partial_sequence	Acidihalobacter_aeolianus	type_strain_of_Acidihalobacter_aeolianus.0.00000024
CP017448.1			CP017448.2666551.2668093_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesAcidihalobacteraceaeAcidihalobacterAcidihalobacter_prosperus.0.00000000
AB921215.1			AB921215.1.1-1496_Acidihalobacter_prosperus_gene_for_16S_ribosomal_RNA_partial_sequence_strain._FO1	Acidihalobacter_prosperus.0.00000024
NR_178346.1			NR_178346.1.1-1461_Acidihalobacter_prosperus_strain_DSM_5130_16S_ribosomal_RNA_partial_sequence	Acidihalobacter_prosperus	type_strain_of_Acidihalobacter_prosperus.0.00000024
NR_178292.1			NR_178292.1.35-1433_Acidihalobacter_prosperus_strain_DSM_5130_16S_ribosomal_RNA_partial_sequence	Acidihalobacter_prosperus	type_strain_of_Acidihalobacter_prosperus.0.00218213
CP017415.1			CP017415.1.770593-772126 Acidihalobacter yilgarnensis strain F5 chromosome complete genome	Acidihalobacter yilgarnensis	acidic saline drain pH 2.1 130 g/L chloride 1.4 g/L iron(II)	type strain of Acidihalobacter yilgarnensis	CP017415.1 3566942
NR_174207.1			NR 174207.1.32-1389 Acidihalobacter yilgarnensis strain F5 16S ribosomal RNA partial sequence	Acidihalobacter yilgarnensis	acidic saline drain pH 2.1 130 g/L chloride 1.4 g/L iron(II)	type strain of Acidihalobacter yilgarnensis
MN905767.1			MN905767.1.1-1466_Acidihalobacter_sp._strain_M7_16S_ribosomal_RNA_gene_partial_sequence	Acidihalobacter_sp.	acidic_saline_sediment.0.00714396
MN896938.1			MN896938.1.1-1466_Uncultured_Acidihalobacter_sp._clone_M14_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Acidihalobacter_sp.	acidic_sediment.0.01395227
NR_178902.1			NR_178902.1.33-1389_Acidihalobacter_ferrooxydans_strain_DSM_14175_16S_ribosomal_RNA_partial_sequence	Acidihalobacter_ferrooxydans	acidic_salty_water	type_strain_of_Acidihalobacter_ferrooxydans.0.00000024
CP019434.1			CP019434.3092015.3093555_BacteriaProteobacteriaGammaproteobacteriaEctothiorhodospiralesAcidihalobacteraceaeAcidihalobacterAcidihalobacter_ferrooxidans	Acidihalobacter_ferrooxydans	acidic_salty_water	type_strain_of_Acidihalobacter_ferrooxydans	CP019434.1.3448836.0.00000024
GQ921378.1			GQ921378.1.1-1498_Uncultured_bacterium_clone_TT118ant14d09_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	fracture_water_intersected_in_TauTona_Au_mine_level_118_at_3.6_kmbls.0.02195508
AM882518.1	#3fe312.#f2faad	Plant.Oil spill	AM882518.1.1-1501_Uncultured_gamma_proteobacterium_partial_16S_rRNA_gene_clone_37_EDB1	uncultured_Gammaproteobacteria_bacterium	sediment_from_oil_polluted_water_from_petrochemical_treatment_plant.0.01453667
MW827066.1			MW827066.1.1-1500_Uncultured_Ectothiorhodospiraceae_bacterium_clone_A_8_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Ectothiorhodospiraceae_bacterium	Mono_Lake_California_USA.0.00191596
MW827109.1			MW827109.1.1-1494_Uncultured_Ectothiorhodospiraceae_bacterium_clone_D_129_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Ectothiorhodospiraceae_bacterium	Mono_Lake_California_USA.0.00209163
MW827093.1			MW827093.1.1-1496_Uncultured_Ectothiorhodospiraceae_bacterium_clone_C_24_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Ectothiorhodospiraceae_bacterium	Mono_Lake_California_USA.0.00085865
MW827081.1			MW827081.1.1-1499_Uncultured_Ectothiorhodospiraceae_bacterium_clone_B_36_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Ectothiorhodospiraceae_bacterium	Mono_Lake_California_USA.0.00000024
FJ153009.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ153009.1.43-1494_Uncultured_bacterium_clone_TX4CB_140_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00213545
GQ464373.1			GQ464373.1.1500_BacteriaProteobacteriaGammaproteobacteriaNitrococcalesNitrococcales_Incertae_SedisMethylonatrumuncultured_Methylonatrum_sp.	uncultured_Methylonatrum_sp.	frozen_chicken_storage_container_for_60_days.0.00453507
FJ153016.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ153016.1.43-1494_Uncultured_bacterium_clone_TX4CB_147_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00254169
FJ153006.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ153006.1.43-1494_Uncultured_bacterium_clone_TX4CB_137_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00357295
JX240501.1	#f2faad.#c46935	Oil spill.Soil	JX240501.1.1-1500_Uncultured_gamma_proteobacterium_clone_SL118_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Gammaproteobacteria_bacterium	coastal_soil.0.01005064
JX240538.1	#f2faad.#c46935	Oil spill.Soil	JX240538.1.1-1499_Uncultured_gamma_proteobacterium_clone_SL63_16S_ribosomal_RNA_gene_partial_sequence	uncultured_Gammaproteobacteria_bacterium	coastal_soil.0.00219645
FJ152581.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ152581.1.43-1494_Uncultured_bacterium_clone_TX1A_28_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00146003
FJ152615.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ152615.1.43-1494_Uncultured_bacterium_clone_TX1A_63_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00371398
KF836187.1	#50c0cf	Freshwater	KF836187.1.1499_BacteriaProteobacteriaGammaproteobacteriaNitrococcalesNitrococcales_Incertae_SedisMethylonatrumuncultured_bacterium	uncultured_bacterium	springs_and_wells_fed_by_a_deep_fractured_rock_aquifer_in_the_Mojave_Desert.0.00134690
FJ153022.1	#f2faad.#50c0cf.#c46935	Oil spill.Freshwater.Soil	FJ153022.1.43-1492_Uncultured_bacterium_clone_TX4CB_153_16S_ribosomal_RNA_gene_partial_sequence	uncultured_bacterium	alkaline_saline_soils_of_the_former_lake_Texcoco.0.00143998
KF836187.1	#50c0cf	Freshwater	KF836187.1.1-1496 Uncultured bacterium clone INDI S SPR 09G (2) 16S ribosomal RNA gene partial sequence	uncultured bacterium	springs and wells fed by a deep fractured rock aquifer in the Mojave Desert
KF836160.1	#50c0cf	Freshwater	KF836160.1.1-1497 Uncultured bacterium clone INDI S SPR 04G (2) 16S ribosomal RNA gene partial sequence	uncultured bacterium	springs and wells fed by a deep fractured rock aquifer in the Mojave Desert
NR_044087.1			NR_044087.1.39-1424_Natronocella_acetinitrilica_strain_ANL_6-2_16S_ribosomal_RNA_partial_sequence	Natronocella_acetinitrilica	type_strain_of_Natronocella_acetinitrilica.0.00000024
NR_044087.1			NR_044087.1.39-1422_Natronocella_acetinitrilica_strain_ANL_6-2_16S_ribosomal_RNA_partial_sequence	Natronocella_acetinitrilica	type_strain_of_Natronocella_acetinitrilica.0.00000024
JX240744.1			JX240744.1.1498_BacteriaProteobacteriaGammaproteobacteriaWNHWB116uncultured_proteobacterium.0.04434857
NR_133965.1			NR_133965.1.3-1532_Aquisalimonas_halophila_strain_YIM_95345_16S_ribosomal_RNA_partial_sequence	Aquisalimonas_halophila	type_strain_of_Aquisalimonas_halophila.0.02341868
NR_145955.1			NR_145955.2.5-1538_Spiribacter_curvatus_strain_UAH-SP71_16S_ribosomal_RNA_complete_sequence	Spiribacter_curvatus	type_strain_of_Spiribacter_curvatus.0.00208592
NR_145955.1			NR_145955.2.5-1537_Spiribacter_curvatus_strain_UAH-SP71_16S_ribosomal_RNA_complete_sequence	Spiribacter_curvatus	type_strain_of_Spiribacter_curvatus.0.00000024
NR_152089.1	#ccc8a1	Saltern	NR_152089.1.5-1538_Spiribacter_roseus_strain_SSL50_16S_ribosomal_RNA_complete_sequence	Spiribacter_roseus	solar_saltern	type_strain_of_Spiribacter_roseus.0.00166658
NR_152089.1	#ccc8a1	Saltern	NR_152089.1.5-1537_Spiribacter_roseus_strain_SSL50_16S_ribosomal_RNA_complete_sequence	Spiribacter_roseus	solar_saltern	type_strain_of_Spiribacter_roseus.0.00355091
NR_103952.1	#ccc8a1	Saltern	NR_103952.2.3-1537_Spiribacter_salinus_M19-40_16S_ribosomal_RNA_partial_sequence	Spiribacter_salinus_M19-40	solar_saltern_of_19_salinity	type_strain_of_Spiribacter_salinus.0.00000024
